Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Year_Exposure,Plot_Target1,Attack_Preparation,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Primary_Event_Mass_Casualty_Incident,Primary_Event_Mass_Casualty_Incident_Type,Primary_Event_Mass_Casualty_Incident_Killed,Foreign_Fighter,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Actively_Recruited,Recruiter1,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Activities1,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Loc_Habitation_State1,Loc_Habitation_City1,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,Event_Influence1,Radicalization_Place,Broad_Ethnicity,Age,Marital_Status,Children,Gender,Religious_Background,Convert,Reawakening,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Education,Student,Employment_Status,Work_History,Military,Military_Status_Arrest,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Abuse_Child,Abuse_Adult,Abuse_Type1,Psychological,Alcohol_Drug,Radical_Friend,Radical_Family,Radical_Signif_Other,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance
1091,Massachusetts,Boston,2007,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,-99,2,-99,-99,-99,-99,2,-99,1,-99,-99,0,-88,-88,-88,1,0,0,0,11,Massachusetts,Brookline,-99,3,6,3,-99,-99,4,50,-99,-99,2,5,0,-99,United States of America,2,Kuwait,600,1,Kuwait,-99,-99,2,4,0,-88,-99,-99,2,0,0,-88,0,0,2,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
1093,Texas,Houston,2007,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,3,0,-88,1,-99,2,16,0,1,-99,-99,-99,-99,-99,1,0,0,0,11,Texas,Houston,0,2,8,5,0,1,-99,27,4,3,2,-99,1,0,United States of America,1,United States of America,312,0,-88,2,0,1,4,0,-88,0,-99,2,0,0,-88,0,0,3,0,2,0,-88,-88,0,-88,-99,0,1,2
1094,New York,Queens,2004,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,3,-99,-99,1,0,2,15,1,2,0,-88,-88,-88,-88,1,0,0,0,11,New York,New York,1,3,8,5,4,1,6,29,2,1,2,8,2,0,United States of America,2,Pakistan,348,1,Pakistan,4,1,1,3,0,-88,0,2,2,0,0,-88,0,0,3,-99,-99,1,20,2,0,-88,-99,0,1,3
1095,New York,New York,2005,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,3,0,-88,0,0,1,24,0,1,1,0,-88,-88,-88,1,0,0,0,11,New York,New York,0,1,8,2,5,-99,-99,42,-99,1,2,-99,1,0,United States of America,1,United States of America,504,0,-88,-99,0,1,4,0,-88,0,2,2,0,0,-88,0,0,3,0,0,1,15,4,0,-88,-99,0,1,1
1096,Florida,-99,2005,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,3,1,3,2,1,2,-99,0,0,0,0,-88,-88,-88,1,0,0,0,11,Florida,Boca Raton,-99,-99,9,5,0,0,4,50,2,2,2,8,1,1,United States of America,1,United States of America,-99,0,-88,11,0,1,4,0,-88,0,1,2,0,0,-88,0,0,2,0,0,0,-88,-88,0,-88,-99,0,0,-99
1097,Maryland,Baltimore,2005,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,3,1,3,-99,0,2,36,0,1,-99,0,-88,-88,-88,1,0,0,0,11,New York,Beacon,1,2,8,5,-99,1,-99,30,2,-99,2,1,0,-99,United States of America,1,United States of America,360,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,-88,0,0,2,0,0,-99,-99,-99,0,-88,-99,0,1,3
1099,Texas,Richardson,2001,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,1,-99,-99,-99,-99,3,-99,0,-99,-99,-88,-88,-88,-88,1,0,0,0,11,Texas,Dallas,-99,-99,6,1,0,-99,4,48,2,6,2,5,0,-99,United States of America,2,West Bank and Gaza Strip,288,1,West Bank and Gaza Strip,9,-99,-99,-99,0,-88,0,-99,3,0,0,-88,0,0,3,2,0,0,-88,-88,0,-88,-99,0,0,1
1100,Texas,Richardson,2001,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,1,0,-88,0,-99,2,-99,0,-99,-99,-88,-88,-88,-88,1,0,0,0,11,Texas,Dallas,-99,-99,6,-99,-99,-99,4,47,2,5,2,5,-99,-99,-99,3,West Bank and Gaza Strip,300,1,Egypt,10,0,2,4,0,-88,-99,-99,2,0,0,-88,0,0,-99,2,0,-99,-99,-99,0,-88,-99,0,-99,-99
1101,Texas,Richardson,2004,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,2,1,-99,-99,-99,3,144,0,-99,-99,-88,-88,-88,-88,1,0,0,0,11,Texas,Dallas,-99,-99,6,5,-99,-99,7,50,2,4,2,5,0,-99,-99,3,Brazil,288,1,Kuwait,5,0,2,3,0,-88,0,-99,3,0,0,-88,0,0,2,3,-99,0,-88,-88,0,-88,-99,0,-99,2
1103,Texas,Richardson,2001,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,3,4,1,-99,-99,-99,0,2,108,0,-99,-99,-88,-88,-88,-88,1,0,0,0,11,Texas,Dallas,-99,3,6,1,-99,-99,4,44,2,3,2,1,0,0,United States of America,2,West Bank and Gaza Strip,276,1,Kuwait,9,-99,1,4,0,-88,-99,-99,3,0,0,-88,0,0,2,3,0,-99,-99,-99,0,-88,-99,0,1,1
1104,Texas,Richardson,2001,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,1,-99,-99,-99,0,2,84,0,-99,2,-88,-88,-88,-88,1,0,0,0,11,New Jersey,Paterson,-99,-99,6,4,0,-99,4,42,-99,3,2,5,0,-99,-99,-99,West Bank and Gaza Strip,228,1,West Bank and Gaza Strip; Kuwait,5,-99,1,4,0,-88,-99,-99,3,0,0,-88,0,0,2,-99,-99,-99,-99,-99,0,-88,-99,0,-99,2
1105,Michigan,Detroit,2009,-88,-88,-88,-88,-88,4,1,-88,-88,-88,0,5,2,1,8,2,-99,-99,-99,-99,3,24,1,0,0,0,-88,-88,-88,1,0,0,0,11,Michigan,Detroit,0,2,8,5,0,-99,2,53,2,10,2,11,1,-99,United States of America,1,United States of America,636,0,-88,-99,0,2,4,0,-88,0,-99,-99,0,0,-88,0,0,2,0,0,3,9,2,0,-88,-99,0,1,3
1106,New York,New York,2009,14,2,1,3,1,3,1,1,0,-88,1,7,2,4,4,3,1,1,1,0,2,12,0,1,-99,1,-99,3,1,1,0,0,0,11,New York,New York,1,2,10,5,5,1,6,24,2,2,2,1,0,1,Afghanistan,3,Afghanistan,120,1,Pakistan,2,-99,1,-99,0,-88,0,1,1,0,0,-88,0,0,3,1,-99,-99,-99,-99,0,-88,2,0,1,3
1109,Texas,Dallas,2009,1,2,1,3,1,4,1,1,0,-88,0,7,2,4,4,0,0,-88,1,-88,-88,-88,0,2,1,-99,-99,-99,-99,1,0,0,0,11,Texas,Italy,0,1,10,5,1,-99,4,19,1,0,2,5,0,0,Jordan,4,Jordan,52,1,Jordan,2,0,-99,-99,0,-88,0,1,1,2,0,-99,1,0,0,0,0,0,-88,-88,0,-88,3,1,1,0
1110,Illinois,Springfield,2009,2,2,0,3,1,4,1,1,0,-88,0,10,2,4,4,0,0,-88,1,-88,-88,-88,0,1,-99,1,3,13,1,1,0,0,0,11,Illinois,Decatur,1,3,10,5,0,0,3,29,1,0,2,6,2,0,United States of America,1,United States of America,348,0,-88,2,0,1,2,0,-88,0,-99,1,0,0,-88,0,0,0,0,0,3,3,2,0,-88,0,0,1,1
1111,Massachusetts,Sudbury,2008,14,2,0,1,1,2,1,1,0,-88,1,7,2,4,4,2,0,-88,1,0,2,108,0,2,1,1,3,26,1,1,0,0,0,11,Massachusetts,Sudbury,1,3,8,5,1,-99,4,26,1,0,2,1,0,0,United States of America,1,United States of America,310,2,Egypt,11,0,1,4,0,-88,0,2,2,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,0,0,1,1
1112,Minnesota,Minneapolis,2008,7,2,0,3,0,5,1,-88,-88,-88,1,10,-88,-88,7,3,1,2,0,0,2,-99,0,0,0,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,0,2,10,5,0,-99,4,26,1,0,2,1,0,1,United States of America,2,Somalia,-99,1,Somalia,4,0,1,3,0,-88,0,1,1,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,2,0,1,0
1113,Minnesota,Minneapolis,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,9,3,-99,-99,1,0,2,17,0,1,-99,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,0,1,10,4,8,1,2,30,1,0,2,1,0,2,Somalia,3,Somalia,-99,1,Somalia,3,0,1,4,0,-88,0,1,1,0,0,-88,0,0,3,0,0,1,6,1,1,3,-99,0,1,1
1114,Minnesota,Minneapolis,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,1,7,2,4,4,3,1,1,-99,-99,2,12,0,-99,-99,0,-88,-88,-88,1,0,0,0,11,Minnesota,Brooklyn Park,0,2,8,4,-99,1,2,26,2,1,2,1,0,-99,United States of America,2,Somalia,132,1,Somalia,4,-99,1,3,0,-88,-99,-99,1,0,0,-88,0,0,3,0,0,-99,-99,-99,0,-88,-99,0,-99,3
1115,Minnesota,Minneapolis,2010,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,2,3,0,-88,1,-99,3,36,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Minneapolis,1,-99,10,5,-99,-99,2,24,1,0,2,1,0,-99,Somalia,3,Somalia,-99,1,Somalia,3,0,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,3,0,0,-99,-99,-99,0,-88,-99,0,-99,2
1116,Minnesota,Minneapolis,2007,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,2,3,-99,-99,-99,-99,2,74,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Minneapolis,0,-99,9,5,8,-99,2,26,1,0,2,1,0,-99,Somalia,3,Somalia,-99,1,West Bank and Gaza Strip,-99,0,1,4,0,-88,0,-99,2,0,0,-88,0,0,2,-99,0,0,-88,-88,0,-88,-99,0,0,3
1117,Minnesota,Minneapolis,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,1,3,1,4,0,0,2,19,0,0,0,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,0,1,8,4,8,1,2,25,1,0,2,1,0,2,United States of America,2,Somalia,-99,1,South Africa,4,0,4,1,0,-88,0,2,-99,0,0,-88,0,0,3,0,0,1,10,1,0,-88,-99,0,1,2
1118,Minnesota,Minneapolis,2008,4,2,-99,-99,-99,5,1,-88,-88,-88,1,10,2,4,4,3,1,4,0,-99,2,12,0,1,1,1,-99,3,1,1,0,0,0,11,Minnesota,Minneapolis,1,2,10,2,8,1,2,23,2,1,2,1,0,1,United States of America,2,Somalia,-99,1,France,4,0,4,1,0,-88,0,2,2,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,0,0,0,1
1119,Minnesota,Minneapolis,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,4,9,3,0,-88,1,-99,2,10,0,2,-99,1,-99,1,1,1,0,0,0,11,Minnesota,Minneapolis,0,2,10,1,8,-99,2,23,1,0,2,1,0,-99,-99,-99,Somalia,180,1,Israel,3,1,5,-99,0,-88,0,2,2,0,0,-88,0,0,2,0,0,0,-88,-88,0,-88,3,0,1,1
1120,Minnesota,Saint Paul,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,8,2,3,2,3,1,1,-99,-99,2,60,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Saint Paul,1,2,10,5,-99,1,2,18,1,0,2,1,0,1,Somalia,3,Somalia,216,1,Hungary ,2,1,5,-99,0,-88,0,1,-99,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,-99,0,0,2
1121,Minnesota,Minneapolis,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,3,3,1,1,0,0,2,60,0,-99,-99,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,-99,2,8,0,8,1,2,18,1,0,2,1,0,-99,Somalia,3,Somalia,-99,1,Yemen,2,1,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,3,0,0,-99,-99,-99,0,-88,-99,0,1,1
1122,Minnesota,Minneapolis,2008,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,9,3,-99,-99,1,-99,2,12,0,-99,0,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,-99,-99,10,5,8,1,3,27,1,0,2,11,1,-99,United States of America,1,United States of America,324,0,-88,2,0,-99,-99,0,-88,0,-99,-99,0,0,-88,0,1,3,0,0,1,13,2,0,-88,-99,0,0,1
1123,Minnesota,Minneapolis,2008,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,2,3,2,3,-99,-99,-99,0,2,-99,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Minneapolis,0,-99,10,5,8,1,2,17,1,0,2,1,0,-99,United States of America,1,United States of America,-99,2,Cambodia,3,1,5,1,0,-88,0,-99,-88,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,-99,0,1,-99
1124,Minnesota,Minneapolis,2008,4,-99,0,3,-99,5,1,-88,-88,-88,1,10,2,3,7,3,0,-88,1,-99,2,36,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Minneapolis,0,2,10,5,0,0,2,22,1,0,2,1,0,-99,United States of America,2,Somalia,228,1,Jordan,5,1,5,4,0,-88,0,1,2,3,0,-99,0,0,3,0,0,0,-88,-88,0,-88,3,0,0,3
1125,Minnesota,Minneapolis,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,8,3,-99,-99,-99,0,2,-99,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Minneapolis,0,1,10,5,0,1,2,19,1,0,2,1,-99,-99,-99,3,Somalia,144,1,Egypt,5,1,-99,4,0,-88,0,1,1,0,0,-88,0,0,3,0,0,-99,-99,-99,0,-88,2,0,-99,1
1126,Minnesota,Minneapolis,2008,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,9,3,1,-99,-99,-99,1,12,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Minneapolis,1,2,10,5,0,1,4,17,1,0,2,1,0,-99,United States of America,2,Somalia,156,1,Lebanon,2,1,5,4,0,-88,0,1,-88,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,-99,0,1,2
1127,Illinois,Chicago,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,4,3,1,1,-99,0,2,108,1,-99,1,-99,-99,-99,-99,1,0,0,0,11,Illinois,Chicago,0,3,10,5,-99,-99,6,49,2,4,2,1,0,1,United States of America,1,United States of America,-99,2,Pakistan,4,0,1,3,0,-88,0,3,2,0,0,-88,1,1,2,-99,1,3,16,2,0,-88,2,0,-99,3
1128,Illinois,Chicago,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,0,5,2,4,4,3,-99,-99,-99,0,2,-99,1,-99,1,0,-88,-88,-88,1,0,0,0,11,Illinois,Chicago,0,2,7,5,-99,-99,6,48,2,3,2,1,0,-99,Canada,3,Yemen,-99,1,Pakistan,3,0,2,4,0,-88,1,3,3,0,0,-88,0,0,3,0,0,-99,-99,-99,0,-88,-99,0,-99,-99
1129,Minnesota,Minneapolis,2010,4,2,0,3,-99,5,1,-88,-88,-88,1,10,2,3,7,3,-99,-99,-99,0,3,32,0,1,-99,1,-99,-99,-99,1,0,0,0,11,Minnesota,Minneapolis,0,2,10,5,0,-99,2,33,3,2,2,1,0,-99,United States of America,2,Somalia,-99,1,Somalia,-99,-99,4,1,0,-88,-99,-99,2,0,0,-88,0,0,3,0,0,1,10,3,0,-88,-99,0,1,1
1130,Alabama,Daphne,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,2,3,9,3,0,-88,1,1,3,72,0,1,1,1,-99,2,1,1,0,0,0,11,Alabama,Daphne,1,3,10,5,5,0,4,25,3,1,2,6,1,0,United States of America,1,United States of America,240,2,Syria,4,1,3,3,0,-88,0,2,1,0,0,-88,0,1,3,0,0,0,-88,-88,0,-88,0,0,1,0
1131,California,-99,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,3,2,3,-99,-99,-99,0,3,-99,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,California,San Diego,0,-99,7,5,0,-99,3,28,2,0,2,1,0,-99,United States of America,1,United States of America,-99,0,-88,5,-99,1,4,0,-88,0,2,2,0,0,-88,0,0,3,0,2,0,-88,-88,0,-88,-99,0,-99,-99
1132,Minnesota,Rochester,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,0,-99,-99,1,-88,-88,-88,0,0,0,0,-88,-88,-88,1,0,0,0,11,Minnesota,Rochester,-99,-99,6,1,-99,-99,2,33,2,2,1,5,0,-99,United States of America,2,Somalia,-99,1,Somalia,2,0,-99,-99,0,-88,-99,-99,-99,1,0,2,0,0,2,0,0,0,-88,-88,0,-88,1,0,-99,-99
1133,Virginia,Glade Spring,2019,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,3,1,1,-99,0,2,-99,1,1,-99,-99,-99,-99,-99,1,0,0,0,11,Virginia,Glade Spring,1,3,8,4,0,0,6,35,2,1,2,1,0,-99,Pakistan; United States of America,2,Pakistan,252,1,Pakistan,2,0,3,4,0,-88,0,1,1,0,0,-88,0,0,-99,-99,-99,0,-88,-88,0,-88,0,0,-99,-99
1135,Minnesota,Minneapolis,2011,4,-99,-99,1,-99,0,1,-88,-88,-88,1,7,2,3,7,3,-99,-99,-99,-99,2,20,0,-99,-99,0,-88,-88,-88,1,0,0,0,11,Minnesota,Saint Paul,0,2,10,5,-99,1,2,27,1,0,2,-99,1,-99,Somalia,3,Somalia,165,1,Somalia,3,0,-99,3,0,-88,0,1,1,0,0,-88,0,0,3,0,0,3,4,1,1,-99,-99,0,-99,3
1136,Georgia,Atlanta,1998,4,-99,-99,2,-99,0,1,-88,-88,-88,1,10,-88,-88,9,3,-99,-99,1,-99,2,6,0,-99,1,-88,-88,-88,-88,1,0,0,0,11,Georgia,Atlanta,1,2,10,5,8,2,2,19,1,0,2,6,1,0,United States of America,1,United States of America,216,0,-88,4,1,5,-99,0,-88,0,3,-99,0,0,-88,0,0,1,0,0,0,-88,-88,0,-88,-99,0,-99,2
1137,North Carolina,Charlotte,2007,-88,-88,-88,-88,-88,0,0,-88,-88,-88,1,0,-88,-88,8,3,-99,-99,-99,1,2,-99,0,1,-99,1,4,26,2,1,0,0,0,11,North Carolina,Charlotte,0,3,9,5,1,-99,4,21,1,0,2,1,0,1,Saudi Arabia,3,Saudi Arabia,-99,1,Saudi Arabia,5,1,-99,3,0,-88,-99,2,2,0,0,-88,0,0,3,0,1,-99,-99,-99,0,-88,-99,0,1,1
1139,Pennsylvania,Pennsburg,2010,-88,-88,-88,-88,-88,0,1,-88,-88,-88,0,7,2,4,4,2,1,1,0,0,2,11,0,2,0,1,4,3,1,1,0,0,0,11,Pennsylvania,Pennsburg,0,2,10,2,5,0,3,46,3,0,1,11,1,0,United States of America,1,United States of America,550,0,-88,2,0,4,1,0,-88,0,1,1,2,2,2,2,1,1,0,0,1,10,1,0,-88,2,0,1,1
1140,Colorado,Leadville,2010,-88,-88,-88,-88,-88,0,1,-88,-88,-88,0,7,2,4,4,2,1,1,0,0,2,-99,0,2,-99,-99,-99,-99,-99,1,0,0,0,11,Colorado,Leadville,1,1,6,2,0,0,3,31,2,1,1,-99,1,0,United States of America,1,United States of America,372,0,-88,4,1,1,-99,0,-88,0,-99,2,0,0,-88,0,0,3,0,3,0,-88,-88,0,-88,0,0,-99,-99
1141,Virginia,Fairfax,2010,14,0,0,1,0,1,1,0,-88,-88,1,5,2,4,4,1,0,-88,1,-99,2,-99,0,2,1,1,3,1,1,1,0,0,0,11,Virginia,Fairfax,-99,2,6,2,5,-99,3,20,2,1,2,-99,1,-99,United States of America,1,United States of America,-99,0,-88,4,1,4,-88,0,-88,0,2,2,0,0,-88,0,0,2,0,2,0,-88,-88,0,-88,0,0,1,1
1142,New York,New York,2010,14,2,-99,-99,1,4,1,1,0,-88,1,7,2,4,4,3,0,-88,-99,-99,2,11,0,-99,-99,0,-88,-88,-88,1,0,0,0,11,Connecticut,Bridgeport,1,2,10,5,5,-99,4,30,2,2,2,5,0,1,United States of America,2,Pakistan,168,1,Pakistan,8,0,-99,4,0,-88,0,3,2,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,-99,0,1,1
1143,District of Columbia,Washington,2010,2,2,-99,3,-99,2,1,1,0,-88,0,7,2,4,4,3,0,-88,-99,-99,1,6,0,1,-99,1,-99,12,-99,1,0,0,0,11,Virginia,Ashburn,0,-99,10,5,-99,-99,6,34,2,1,2,1,0,-99,United States of America,2,Pakistan,-99,1,Pakistan,6,0,1,-99,0,-88,-99,-99,2,0,0,-88,0,0,0,0,0,-99,-99,-99,0,-88,-99,0,1,3
1144,Colorado,-99,2009,14,2,0,3,0,0,1,-88,-88,-88,1,7,2,-99,8,3,-99,-99,-99,-99,3,-99,0,-99,-99,0,-88,-88,-88,1,0,0,0,11,Virginia,Falls Church,1,3,10,5,8,-99,4,39,2,5,2,1,0,-99,United States of America,1,United States of America,252,0,-88,11,0,1,4,0,-88,0,-99,-99,0,0,-88,0,0,3,0,-99,2,10,3,0,-88,-99,1,1,2
1160,Texas,Fort Hood,2009,4,1,0,1,1,5,1,1,1,1,0,10,2,4,4,0,0,-88,1,-88,-88,-88,0,1,-99,0,-88,-88,-88,1,0,0,0,11,Texas,Kileen,0,3,10,3,5,-99,4,39,1,0,2,5,0,1,United States of America,1,United States of America,468,2,West Bank and Gaza Strip,11,0,1,4,1,1,0,2,2,0,1,3,1,0,0,0,0,0,-88,-88,0,-88,1,0,1,1
1161,Oregon,Portland,2010,14,2,0,2,-99,4,1,1,0,-88,1,10,2,4,4,0,0,-88,-99,-88,-88,-88,0,1,-99,1,-99,1,1,1,0,0,0,11,Oregon,Hillsboro,-99,2,10,2,-99,-99,2,19,1,0,2,1,0,1,United States of America,2,Somalia,-99,1,Somalia,4,1,5,-88,0,-88,0,2,2,0,0,-88,0,1,3,0,0,0,-88,-88,0,-88,2,0,1,3
1162,Maryland,Baltimore,2010,4,2,1,3,1,4,1,1,0,-88,0,10,2,4,4,0,0,-88,1,-88,-88,-88,0,2,-99,1,3,1,1,1,0,0,0,11,Maryland,Baltimore,0,1,10,5,1,-99,1,21,2,0,2,-99,1,0,United States of America,1,United States of America,252,0,-88,2,0,2,-99,0,-88,0,-99,1,0,0,-88,0,0,0,0,0,3,3,1,0,-88,-99,0,1,-99
1163,Virginia,Alexandria,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,2,1,1,2,-99,2,-99,0,1,1,1,-99,27,1,1,0,0,0,11,Virginia,Alexandria,-99,2,8,-99,-99,-99,6,22,1,0,2,1,0,-99,United States of America,1,United States of America,264,2,Pakistan,3,-99,-99,-99,0,-88,0,2,-99,0,0,-88,0,0,2,-99,0,0,-88,-88,0,-88,-99,0,-99,1
1164,District of Columbia,Washington,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,4,2,1,1,1,0,3,12,0,1,1,-99,-99,-99,-99,1,0,0,0,11,Virginia,Alexandria,1,2,8,2,5,0,4,22,1,0,2,5,0,1,United States of America,2,Egypt,216,1,Egypt,10,1,5,4,0,-88,0,2,2,0,0,-88,0,0,2,0,0,0,-88,-88,0,-88,0,0,-99,1
1165,California,Escondido,2019,15,1,0,2,-99,5,1,1,1,0,0,10,2,4,4,0,0,-88,0,-88,-88,-88,0,2,0,2,-99,1,1,0,1,0,0,2,California,San Diego,0,2,10,5,8,0,3,19,1,0,2,7,0,0,United States of America,1,United States of America,228,0,-88,4,1,5,-88,0,-88,0,2,2,0,0,-88,0,0,0,0,0,0,-88,-88,0,-88,0,0,0,1
1166,Virginia,Alexandria,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,-99,4,4,2,1,1,2,-99,2,-99,0,1,1,1,3,3,1,1,0,0,0,11,Virginia,Alexandria,-99,2,8,-99,-99,-99,2,20,1,0,2,1,0,-99,United States of America,1,United States of America,240,2,Ethiopia,3,-99,-99,-99,0,-88,0,2,-99,0,0,-88,0,0,2,-99,0,0,-88,-88,0,-88,-99,0,-99,1
1167,District of Columbia,Washington,2009,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,2,1,1,1,0,2,-99,0,1,1,-99,-99,-99,-99,1,0,0,0,11,Virginia,Alexandria,0,-99,8,2,5,1,2,18,1,0,2,1,0,-99,United States of America,1,United States of America,223,2,Ethiopia,3,1,3,-99,0,-88,0,2,2,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,0,0,1,1
1168,West Virginia,Lindside,2019,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,4,-99,1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,0,0,1,0,6,North Carolina,Winston-Salem,0,1,9,5,8,0,3,22,1,0,2,-99,0,0,United States of America,1,United States of America,264,0,-88,5,0,-99,-99,0,-88,0,3,-99,0,0,-88,0,0,-99,-99,-99,0,-88,-88,0,-88,0,0,1,-99
1169,Arkansas,Little Rock,2009,4,1,1,2,1,5,1,1,0,-88,1,10,2,4,4,3,0,-88,1,0,2,-99,0,1,1,-99,-99,-99,-99,1,0,0,0,11,Arkansas,Little Rock,1,3,10,5,5,0,2,24,3,0,2,6,1,0,United States of America,1,United States of America,6,0,-88,4,0,1,3,0,-88,0,2,2,0,0,-88,0,1,1,0,0,3,9,1,1,3,0,0,1,1
1170,New York,Newburgh,2009,4,2,0,2,-99,2,1,1,0,-88,0,7,2,4,4,2,0,-88,0,0,3,-99,1,0,0,0,-88,-88,-88,1,0,0,0,11,New York,New York,1,-99,10,5,4,-99,2,43,-99,-99,2,1,0,0,United States of America,1,United States of America,-99,0,-88,-99,0,-99,-99,0,-88,0,-99,2,0,0,-88,0,0,3,0,0,1,16,2,0,-88,0,0,1,0
1171,New York,Newburgh,2009,4,2,0,2,-99,2,1,1,0,-88,0,7,2,4,4,2,-99,-99,-99,-99,2,12,1,-99,-99,-99,-99,-99,-99,1,0,0,0,11,New York,New York,0,2,10,1,5,-99,2,28,1,0,2,-99,1,-99,United States of America,1,United States of America,336,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,3,0,0,1,16,1,0,-88,-99,0,1,-99
